convention,eps,p,F_in,C_in,P_success,F_out,gain,purity_out,C_out,N_out,concurrence_gain,bell_leakage,trace_distance_to_ideal,min_eigenvalue
replace,0.05,0.06,0.9624999999999996,0.9250000000000009,0.7685747051079993,0.9316755420897946,-0.03082445791020494,0.8697241497311327,0.8633510841795905,0.43167554208979486,-0.06164891582041043,1.2999043160693882e-17,0.06781872628512094,0.017795582080831148
replace,0.05,0.065,0.9624999999999996,0.9250000000000009,0.7568855286883865,0.9256253939452417,-0.0368746060547579,0.8587996804266012,0.8512507878904839,0.4256253939452417,-0.07374921210951702,1.9362966972640218e-17,0.0738688744296738,0.019414890873688914
replace,0.05,0.07,0.9624999999999996,0.9250000000000009,0.7454124247716243,0.9195159228778542,-0.04298407712214536,0.8478685593046886,0.8390318457557071,0.41951592287785444,-0.08596815424429383,2.7134117161816086e-17,0.07997834549706127,0.021057439533972055
replace,0.05,0.075,0.9624999999999996,0.9250000000000009,0.7341522812133787,0.9133477532263858,-0.04915224677361374,0.8369347282902272,0.8266955064527707,0.41334775322638606,-0.09830449354723025,1.8731089626604224e-17,0.08614651514852968,0.02272319294298864
replace,0.05,0.08,0.9624999999999996,0.9250000000000009,0.7231020173439998,0.9071215658245771,-0.05537843417542243,0.8260022120679531,0.814243131649155,0.4071215658245775,-0.11075686835084597,3.3200911515671995e-17,0.09237270255033836,0.02441209895228689
replace,0.05,0.085,0.9624999999999996,0.9250000000000009,0.7122585837993083,0.9008380991996314,-0.06166190080036815,0.8150751145058298,0.8016761983992635,0.4008380991996314,-0.12332380160073741,1.287182825910842e-17,0.09865616917528411,0.026124087832653214
replace,0.05,0.09,0.9624999999999996,0.9250000000000009,0.7016189623513748,0.8944981507180183,-0.06800184928198127,0.8041576147585485,0.7889963014360358,0.3944981507180184,-0.1360036985639651,8.999573470474414e-17,0.10499611765689723,0.02785907173103313
replace,0.05,0.095,0.9624999999999996,0.9250000000000009,0.6911801657393004,0.8881025776729872,-0.07439742232701241,0.7932539630483698,0.7762051553459748,0.3881025776729873,-0.14879484465402615,2.1720143611621296e-17,0.11139169070192834,0.029616944137171558
replace,0.05,0.1,0.9624999999999996,0.9250000000000009,0.6809392374999997,0.8816522983080408,-0.08084770169195876,0.782368476121659,0.7633045966160816,0.38165229830804104,-0.1616954033839193,2.4254606388646627e-17,0.11784197006687469,0.031397579361844306
replace,0.05,0.105,0.9624999999999996,0.9250000000000009,0.6708932517989801,0.8751482927705204,-0.08735170722947916,0.7715055323807793,0.7502965855410407,0.37514829277052064,-0.1747034144589602,1.3012514303078204e-17,0.12434597560439513,0.03320083202861498
replace,0.05,0.11,0.9624999999999996,0.9250000000000009,0.6610393132611248,0.8685916039893513,-0.09390839601064827,0.7606695666923637,0.7371832079787031,0.3685916039893514,-0.18781679202129786,2.5101941473661908e-17,0.1309026643855642,0.03502653658112115
replace,0.05,0.115,0.9624999999999996,0.9250000000000009,0.6513745568014724,0.8619833384709447,-0.10051666152905492,0.7498650648744646,0.7239666769418893,0.36198333847094477,-0.2010333230581116,3.8422966878916534e-17,0.1375109299039708,0.03687450680794318
replace,0.05,0.12,0.9624999999999996,0.9250000000000009,0.6418961474559998,0.8553246670071877,-0.1071753329928119,0.7390965578665808,0.7106493340143756,0.3553246670071877,-0.21435066598562535,1.0652117395650272e-16,0.1441696013677278,0.03874453538717449
replace,0.05,0.125,0.9624999999999996,0.9250000000000009,0.6326012802124019,0.8486168252894498,-0.11388317471054976,0.7283686155882015,0.6972336505789001,0.3486168252894499,-0.22776634942110086,2.2615469576830655e-17,0.15087744308546563,0.04063639345284448
replace,0.05,0.13,0.9624999999999996,0.9250000000000009,0.6234871798408747,0.8418611144225306,-0.12063888557746894,0.7176858404931494,0.6837222288450615,0.34186111442253087,-0.24127777115493942,6.072734323470148e-17,0.1576331539523848,0.04254983018539488
replace,0.05,0.135,0.9624999999999996,0.9250000000000009,0.6145511007248942,0.8350589013325106,-0.12744109866748898,0.707052860828744,0.670117802665021,0.3350589013325107,-0.25488219733497997,2.020494381997186e-17,0.16443536704240486,0.044484572428436314
