circuit,n_cnot,case,case_kind,p_in_PhiP,p_in_PhiM,p_in_PsiP,p_in_PsiM,q,p_out_PhiP,p_out_PhiM,p_out_PsiP,p_out_PsiM,max_bell_offdiag,trace_weight,trace_weight_meaning,norm_err,min_bell_pop,backend_cross_check
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.0,0.9999612299492517,2.5506612334187824e-05,9.182380440305425e-06,4.081057973468965e-06,3.4917842248080705e-17,0.9801379999999987,parity_visibility,3.3306690738754696e-16,4.081057973468965e-06,1.110e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.0001,0.9997472304461615,0.00011349883719790466,7.218524922542952e-05,6.708546741486744e-05,2.474192831637578e-17,0.9788665834298869,parity_visibility,2.220446049250313e-16,6.708546741486744e-05,1.110e-15
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.001,0.9978220415993793,0.0009048568723428047,0.0006390937256079443,0.0006340078026697498,6.10053610116235e-17,0.9674934655696119,parity_visibility,2.220446049250313e-16,0.0006340078026697498,4.997e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.005,0.9892832856458181,0.004409515383367726,0.003156111726231068,0.003151087244582862,4.6784967683826936e-17,0.9184341675461664,parity_visibility,1.1102230246251565e-16,0.003151087244582862,6.107e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.01,0.9786506673183597,0.008761521033811996,0.006296379841581739,0.006291431806246358,2.006662095252615e-17,0.8603998489957159,parity_visibility,2.220446049250313e-16,0.006291431806246358,2.776e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.02,0.9575236944788217,0.017368526903102366,0.01255628748052358,0.012551491137552077,2.7757978295522134e-17,0.7545308215864871,parity_visibility,3.3306690738754696e-16,0.012551491137552077,1.191e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.05,0.8952934419637925,0.04239476870449747,0.031158070261276805,0.03115371907043296,9.092081892681199e-17,0.5057542687110483,parity_visibility,3.3306690738754696e-16,0.03115371907043296,2.776e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.1,0.795753786651951,0.0813217833328869,0.061464037398733073,0.061460392616429015,1.144615077087671e-16,0.25420176491980284,parity_visibility,1.1102230246251565e-16,0.061460392616429015,1.548e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.15,0.7021740847611327,0.116508775698826,0.09066006369984493,0.09065707584019617,1.3330979087641836e-16,0.12425464205712121,parity_visibility,2.220446049250313e-16,0.09065707584019617,6.251e-17
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.2,0.6155710374096998,0.1476464689929281,0.1183924403924631,0.11839005320490895,3.3865615825587944e-16,0.05895535443524452,parity_visibility,1.1102230246251565e-16,0.11839005320490895,1.041e-16
Type3,16,near_phi_plus,deterministic,0.99,0.005,0.003,0.002,0.3,0.4678595417273524,0.19674931191528366,0.1676962647334859,0.16769488162387786,2.937665504832165e-16,0.01201384560463815,parity_visibility,2.220446049250313e-16,0.16769488162387786,4.510e-17
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.0,0.9999999961992398,2.500500104626218e-09,9.001800235828304e-10,4.0008001047985773e-10,8.16001212735766e-17,0.9998000137999985,parity_visibility,0.0,4.0008001047985773e-10,1.110e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.0001,0.9997874899510708,8.750124905969335e-05,6.250464990963365e-05,6.250414995982988e-05,2.3858964625328528e-17,0.9985010882958443,parity_visibility,1.1102230246251565e-16,6.250414995982988e-05,1.332e-15
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.001,0.9978757220797182,0.0008744270863049992,0.0006249256662885962,0.0006249251676880799,3.713963105709622e-17,0.986881993282337,parity_visibility,1.1102230246251565e-16,0.0006249251676880799,3.334e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.005,0.9893962128790373,0.004359585725123522,0.0031221009442278956,0.0031221004516110446,4.6280749320835767e-17,0.9367636890188875,parity_visibility,1.1102230246251565e-16,0.0031221004516110446,5.552e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.01,0.9788367158882009,0.008687676780652137,0.006237803908159119,0.006237803422987611,7.501920184698431e-17,0.8774811411550716,parity_visibility,2.220446049250313e-16,0.006237803422987611,2.225e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.02,0.9578527711146743,0.017248412021996277,0.012449408666862711,0.012449408196466465,2.773694587853391e-17,0.7693489398400254,parity_visibility,3.3306690738754696e-16,0.012449408196466465,4.445e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.05,0.8960241328027707,0.042148758343794286,0.03091355464022895,0.030913554213205807,1.6903315718348697e-16,0.5153429408803326,parity_visibility,2.220446049250313e-16,0.030913554213205807,3.897e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.1,0.7970504533854487,0.0809116789600363,0.0610189340063279,0.06101893364818692,1.666305351032807e-16,0.2586998030092946,parity_visibility,3.3306690738754696e-16,0.06101893364818692,1.945e-16
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.15,0.7038871911046108,0.11599521101195781,0.09005879908871794,0.09005879879471312,7.997489154567287e-17,0.1262753007176589,parity_visibility,2.220446049250313e-16,0.09005879879471312,2.784e-17
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.2,0.617532569991846,0.1470908810290367,0.11768827460719253,0.11768827437192463,9.819908470263326e-17,0.05982009894718819,parity_visibility,1.1102230246251565e-16,0.11768827437192463,7.981e-17
Type3,16,near_phi_plus_tight,deterministic,0.9999,5e-05,3e-05,2e-05,0.3,0.46980124883770047,0.1962708062220836,0.1669639725385042,0.16696397240171165,1.7159867011484694e-15,0.01214719791881657,parity_visibility,1.1102230246251565e-16,0.16696397240171165,6.592e-17
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.0,0.7441091360066141,0.2532038032244729,0.0018602728400165353,0.0008267879288962363,9.802282417774316e-17,0.48379999999999934,parity_visibility,2.220446049250313e-16,0.0008267879288962363,1.388e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.0001,0.7439206332682662,0.2532149293936984,0.0019487509888855338,0.0009156863491495557,6.031276095103013e-17,0.48322300514292466,parity_visibility,3.3306690738754696e-16,0.0009156863491495557,6.106e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.001,0.7422256515479145,0.25331473411007005,0.0027444502419948615,0.0017151641000204454,2.020200944417467e-17,0.47805921098280263,parity_visibility,1.1102230246251565e-16,0.0017151641000204454,2.498e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.005,0.734726107799166,0.2537511215011782,0.006267674809088864,0.005255095890566758,5.119576831169953e-17,0.4557329345357637,parity_visibility,2.220446049250313e-16,0.005255095890566758,7.494e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.01,0.725429552831535,0.25428017046563983,0.01064108506969236,0.009649191633132673,1.0877177717877461e-16,0.4292082897775874,parity_visibility,1.1102230246251565e-16,0.009649191633132673,1.111e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.02,0.7070990788187567,0.25528395602256165,0.019284077445442,0.01833288771323944,1.4121558150372608e-16,0.380469687638718,parity_visibility,2.220446049250313e-16,0.01833288771323944,8.423e-17
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.05,0.654264540257076,0.25787077699464017,0.04434959796704954,0.043515084781233906,5.256012626178267e-17,0.26370264492680495,parity_visibility,4.440892098500626e-16,0.043515084781233906,1.318e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.1,0.5737332797747365,0.2608467336006997,0.08303934757141235,0.08238063905315118,6.570125998252483e-17,0.14065555078469855,parity_visibility,2.220446049250313e-16,0.08238063905315118,1.110e-16
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.15,0.5030901030531754,0.2623316055206739,0.11754257571047781,0.11703571571567258,2.138733957187658e-16,0.07324614982150127,parity_visibility,3.3306690738754696e-16,0.11703571571567258,3.124e-17
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.2,0.44263839246876946,0.2625759407096995,0.14758237283366973,0.14720329398786114,9.942967795474211e-17,0.037126178342961155,parity_visibility,2.220446049250313e-16,0.14720329398786114,5.552e-17
Type3,16,asym_large_phi_minus,deterministic,0.6,0.35,0.03,0.02,0.3,0.3517746351303795,0.2605024747547967,0.19395752101570188,0.19376536909912168,6.04531887478494e-16,0.008647566769320946,parity_visibility,2.220446049250313e-16,0.19376536909912168,5.551e-17
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.0,0.7441091360066142,0.0008267879288963143,0.2532038032244729,0.0018602728400165093,3.215036145849013e-17,0.48379999999999934,parity_visibility,0.0,0.0008267879288963143,6.939e-17
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.0001,0.7439143257778917,0.0009342368798091307,0.2531963788630388,0.001955058479260299,2.849069044805536e-17,0.4832230051429248,parity_visibility,1.1102230246251565e-16,0.0009342368798091307,3.333e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.001,0.7421627507281272,0.0019001574201320288,0.2531297407899585,0.0028073510617821974,1.6319866622246922e-17,0.47805921098280263,parity_visibility,1.1102230246251565e-16,0.0019001574201320288,2.499e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.005,0.7344154648696395,0.006168706668559968,0.2528375107231851,0.006578317738615413,8.980144373584449e-17,0.45573293453576375,parity_visibility,0.0,0.006168706668559968,2.776e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.01,0.7248178852123233,0.011448125638529573,0.2524812364602427,0.01125275268890423,5.494290549589611e-17,0.4292082897775874,parity_visibility,2.220446049250313e-16,0.01125275268890423,2.224e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.02,0.7059139740605735,0.021818318660524482,0.2517985250752766,0.020469182203624887,1.574737062039222e-16,0.38046968763871813,parity_visibility,4.440892098500626e-16,0.020469182203624887,1.111e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.05,0.6515831176258103,0.05140123438719195,0.24998462738868232,0.047031020598315244,6.23860560157411e-17,0.263702644926805,parity_visibility,2.220446049250313e-16,0.047031020598315244,1.528e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.1,0.5692650403258651,0.09552187399246079,0.24770549866139036,0.08750758702028362,6.067034320333281e-17,0.14065555078469863,parity_visibility,1.1102230246251565e-16,0.08750758702028362,1.318e-16
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.15,0.4976294319914937,0.13309572372754652,0.24627159750880015,0.12300324677215958,2.5188861396102743e-16,0.07324614982150132,parity_visibility,1.1102230246251565e-16,0.12300324677215958,3.472e-17
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.2,0.4368527015846161,0.16421919567909327,0.24556003901846718,0.1533680637178232,2.289119968297718e-16,0.037126178342961114,parity_visibility,2.220446049250313e-16,0.1533680637178232,2.776e-17
Type3,16,asym_large_psi_plus,deterministic,0.6,0.02,0.35,0.03,0.3,0.34674711748442966,0.20855145907996775,0.2457163847739505,0.19898503866165188,4.1047899507819756e-16,0.008647566769320908,parity_visibility,2.220446049250313e-16,0.19898503866165188,7.286e-17
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.0,0.7441091360066142,0.0008267879288962865,0.001860272840016519,0.2532038032244729,3.215036145849013e-17,0.48379999999999934,parity_visibility,1.1102230246251565e-16,0.0008267879288962865,6.939e-17
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.0001,0.7439143257778915,0.0009342368798092924,0.001955058479260222,0.25319637886303875,7.327855466296732e-17,0.4832230051429249,parity_visibility,2.220446049250313e-16,0.0009342368798092924,2.778e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.001,0.7421627507281272,0.0019001574201320288,0.00280735106178215,0.2531297407899584,1.5189364752347328e-17,0.4780592109828026,parity_visibility,1.1102230246251565e-16,0.0019001574201320288,2.637e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.005,0.7344154648696394,0.006168706668559979,0.00657831773861528,0.25283751072318505,3.5991697818745815e-17,0.4557329345357637,parity_visibility,3.3306690738754696e-16,0.006168706668559979,2.778e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.01,0.7248178852123235,0.011448125638529452,0.011252752688904232,0.2524812364602428,7.569803757949404e-17,0.4292082897775874,parity_visibility,0.0,0.011252752688904232,2.220e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.02,0.7059139740605739,0.02181831866052435,0.020469182203624835,0.2517985250752767,1.103920505043264e-16,0.380469687638718,parity_visibility,2.220446049250313e-16,0.020469182203624835,1.111e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.05,0.6515831176258101,0.051401234387192005,0.04703102059831523,0.24998462738868227,4.5675144867917095e-17,0.26370264492680506,parity_visibility,4.440892098500626e-16,0.04703102059831523,1.527e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.1,0.5692650403258651,0.09552187399246076,0.0875075870202836,0.24770549866139036,8.769817609524706e-17,0.14065555078469863,parity_visibility,2.220446049250313e-16,0.0875075870202836,1.318e-16
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.15,0.49762943199149373,0.1330957237275465,0.12300324677215951,0.2462715975088002,2.599378597751465e-16,0.07324614982150132,parity_visibility,1.1102230246251565e-16,0.12300324677215951,3.037e-17
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.2,0.43685270158461614,0.16421919567909354,0.15336806371782308,0.24556003901846696,4.103466790562568e-16,0.03712617834296114,parity_visibility,2.220446049250313e-16,0.15336806371782308,3.470e-17
Type3,16,asym_large_psi_minus,deterministic,0.6,0.02,0.03,0.35,0.3,0.34674711748442966,0.20855145907996772,0.19898503866165188,0.2457163847739505,4.10481629674659e-16,0.008647566769320908,parity_visibility,2.220446049250313e-16,0.19898503866165188,7.286e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.0,0.08421052631578944,0.021052631578947354,0.8894736842105263,0.00526315789473675,7.749151084205329e-17,0.4749999999999994,parity_visibility,1.1102230246251565e-16,0.00526315789473675,8.777e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.0001,0.08426871463978304,0.021136745114661827,0.8892210567986253,0.005373483446929566,1.3879554730056205e-16,0.4744353171381271,parity_visibility,3.3306690738754696e-16,0.005373483446929566,5.553e-16
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.001,0.08479203145464087,0.021893139778747836,0.8869496561145572,0.006365172652053994,1.3696501475245645e-16,0.4693816133772115,parity_visibility,1.1102230246251565e-16,0.006365172652053994,1.110e-16
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.005,0.08710960724797831,0.025241181800950124,0.8769035836047325,0.010745627346338799,3.5032844848198774e-17,0.44752930948490843,parity_visibility,2.220446049250313e-16,0.010745627346338799,2.082e-16
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.01,0.08998738133255862,0.029394508282301165,0.8644591665443724,0.01615894384076763,1.7233759981086593e-16,0.42156332662522056,parity_visibility,2.220446049250313e-16,0.01615894384076763,1.680e-16
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.02,0.09567771385037811,0.037593857709569994,0.8399512072056834,0.02677722123436841,1.3179353170634205e-16,0.37383763855373897,parity_visibility,0.0,0.02677722123436841,1.388e-16
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.05,0.11220399484526777,0.06130486292906054,0.7695394945262864,0.05695164769938494,9.755610427335671e-17,0.2594111051105883,parity_visibility,2.220446049250313e-16,0.05695164769938494,8.329e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.1,0.13778577513847937,0.09768937717307244,0.6629372096020723,0.10158763808637573,5.918290031596404e-17,0.13864239304866205,parity_visibility,2.220446049250313e-16,0.09768937717307244,8.335e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.15,0.16068117640661678,0.12988938931231983,0.57025722680061,0.13917220748045322,2.2075284114991385e-17,0.0723417767296295,parity_visibility,2.220446049250313e-16,0.12988938931231983,5.207e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.2,0.1806878653261632,0.15770353051204122,0.49169464577975197,0.16991395838204343,3.523552937532005e-16,0.036739150249983976,parity_visibility,2.220446049250313e-16,0.15770353051204122,2.429e-17
Type3,16,asym_dominant_psi_plus,deterministic,0.2,0.1,0.65,0.05,0.3,0.2117517021766491,0.20014246272891084,0.3753175936813879,0.21278824141305205,6.063273252766127e-16,0.008587883138910204,parity_visibility,1.1102230246251565e-16,0.20014246272891084,3.316e-17
Type3,16,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.0,0.24999999999999994,0.24999999999999994,0.24999999999999994,0.24999999999999994,5.5927857926893454e-18,0.2499999999999996,parity_visibility,2.220446049250313e-16,0.24999999999999994,1.388e-17
Type3,16,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.0001,0.24999999999999997,0.24999999999999997,0.24999999999999994,0.24999999999999994,4.1788945556486755e-17,0.24975011247000492,parity_visibility,2.220446049250313e-16,0.24999999999999994,1.735e-16
Type3,16,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.001,0.25,0.25,0.24999999999999994,0.24999999999999994,1.1692625252129177e-16,0.24751122005243667,parity_visibility,0.0,0.24999999999999994,8.327e-17
Type3,16,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.005,0.24999999999999997,0.24999999999999997,0.2499999999999999,0.2499999999999999,6.954452117211567e-17,0.23777753261644258,parity_visibility,3.3306690738754696e-16,0.2499999999999999,2.498e-16
Type3,16,strongly_mixed_uniform,deterministic,0.25,0.25,0.25,0.25,0.01,0.24999999999999992,0.24999999999999992,0.24999999999999992,0.24999999999999992,1.403336994085784e-17,0.22609551875220085,parity_visibility,3.3306690738754696e-16,0.24999999999999992,3.469e-17
